Name;id;brewery_id;cat_id;style_id;Alcohol By Volume;International Bitterness Units;Standard Reference Method;Universal Product Code;filepath;Description;add_user;last_mod;Style;Category;Brewer;Address;City;State;Country;Coordinates;Website
Imperial Pale Ale;2149;1078;3;26;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Route 66 Brewery;;Saint Louis;Missouri;United States;38.647,-90.225;
Hazelnut Brown;2161;77;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Barley Island Brewing;639 Conner Street;Noblesville;Indiana;United States;40.0453,-86.0155;
Pale Ale;2168;80;3;26;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Barley's Brewing #1;467 North High Street;Columbus;Ohio;United States;39.9719,-83.0027;
Immort Ale;2237;459;-1;-1;11.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Dogfish Head Craft Brewery;6 Cannery Village Center;Milton;Delaware;United States;38.7683,-75.3107;http://www.dogfish.com
Mt.Tam Pale Ale;2603;827;3;26;5.8000001907000005;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Marin Brewing;1809 Larkspur Landing Circle;Larkspur Landing;California;United States;37.9479,-122.511;
Raspberry;2724;356;11;116;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;Light American Wheat Ale or Lager;Other Style;Celis Brewery;;Austin;Texas;United States;30.2672,-97.7431;
Downtown Lites Honey Ale;2848;867;8;95;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Lager;North American Lager;Milwaukee Ale House;233 North Water Street;Milwaukee;Wisconsin;United States;43.0334,-87.9093;
Old World Oktoberfest;2852;1339;7;84;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;German-Style Oktoberfest;German Lager;Water Street Brewery;1101 North Water Street;Milwaukee;Wisconsin;United States;43.0448,-87.9114;
Porter;46;901;2;25;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;Porter;Irish Ale;Nebraska Brewing Company;7474 Towne Center Parkway #101;Papillion;Nebraska;United States;41.1339,-96.0307;
Stillwater Rye;91;879;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Montana Brewing;113 North Broadway;Billings;Montana;United States;45.7822,-108.506;
Blur IPA;270;1126;3;31;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style India Pale Ale;North American Ale;Seabright Brewery;519 Seabright Avenue #107;Santa Cruz;California;United States;36.9676,-122.008;
Iron Fist Pale Ale;406;1054;3;26;0.0;0;0;0;;An amber pale ale dry hopped with a blend of American hops.;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Revolution Brewing LLC;2323 N Milwaukee Ave;Chicago;Illinois;United States;41.9234,-87.6982;http://revbrew.com/
Golden Abbot Lager;454;744;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Klosterbrauerei Neuzelle;Brauhausplatz 1;Neuzelle;Brandenburg;Germany;52.091,14.6509;
Coopers Sparkling Ale;4930;397;1;1;5.8000001907000005;0;0;0;;"The ale by which all others should be measured. With its famous cloudy sediment and its distinctive balance of malt, hops and fruity characters, the old 'Red Label' is a tasty slice of Coopers history. 


Little has changed since Thomas Cooper produced his first batch of Coopers Sparkling Ale in 1862. It's still brewed naturally using the century old top fermentation method and it still tastes great! 


Sparkling Ale contains no additives or preservatives.";0;2010-07-22T16:00:00-04:00;Classic English-Style Pale Ale;British Ale;Coopers Brewery;461 South Road;Regency Park;South Australia;Australia;-34.8727,138.573;http://www.coopers.com.au/
Harpoon Munich Dark;4981;634;3;38;5.5;0;0;0;;Harpoon Munich Dark is a blend of dark malts that creates a deeper hue than some other beers brewed in this style. The grains which create a malty chocolate-like flavor also add a warm malty nose that mingles with the subtle hop aroma. This medium bodied beer is balanced quite well with a moderately bitter hop finish.;0;2010-07-22T16:00:00-04:00;American-Style Brown Ale;North American Ale;Harpoon Brewery - Boston;306 Northern Avenue;Boston;Massachusetts;United States;42.3465,-71.0338;http://www.harpoonbrewery.com
Buffalo Butt;5026;1038;3;33;4.5;0;0;0;;Rahr's Buffalo Butt is a smooth, medium-bodied amber lager. Notes of caramel with a sound malt character. Nice hop finish, it's as smooth as a baby buffalo's...!;0;2010-07-22T16:00:00-04:00;American-Style Amber/Red Ale;North American Ale;Rahr & Sons Brewing Company;701 Galveston Ave;Fortworth;Texas;United States;32.7366,-97.3274;http://www.rahrbrewery.com/
Rahr's Winter Warmer;5033;1038;11;141;9.0;0;0;0;;Warm up the long, cold nights of winter with Rahr's latest seasonal offering. Wonderfully robust, rich and full-bodied, Rahr's Winter Warmer is crated in the fine British tradition of holiday ales. Perfect for either holiday gatherings or quiet evenings at home.;0;2010-07-22T16:00:00-04:00;Winter Warmer;Other Style;Rahr & Sons Brewing Company;701 Galveston Ave;Fortworth;Texas;United States;32.7366,-97.3274;http://www.rahrbrewery.com/
Judgement Day;5039;1251;5;62;10.5;0;0;0;;A massive beer in every sense of the word. A stronger and more contemplative version of our Lost and Found Ale. Judgment Day is the base beer for our Cuvee de Tomme. Many of the Trappist Breweries produce a version of beer which ages incredibly well for many years to come. And, since none of us knows when the end of the world is coming, we suggest you stock up with lots of Lost Abbey beers so that when the end of the world magically appears from no where, youâ€™ll have a beer or two on hand for even the stingiest of angels. Available in 750ml bottles and on draft at select inspired locations.;0;2010-07-22T16:00:00-04:00;Belgian-Style Quadrupel;Belgian and French Ale;The Lost Abbey;155 Mata Way Suite 104;San Marcos;California;United States;33.1406,-117.15;http://www.lostabbey.com/
Monteith's Celtic Beer;5144;881;2;22;4.4000000954;0;0;0;;"Monteithâ€™s Celtic Beer is considered an â€˜Irish-style aleâ€™ in the heritage of beers of a burnt-red colour traditionally brewed in the Emerald Isle.


Monteithâ€™s Celtic Beer has a dry roasted malt flavour characteristic of this style of brewing. This malty characteristic and crisp dryness is derived from malts of the roasted chocolate malt style. The hop character is medium to allow the chocolate malts to show through.


Monteithâ€™s brewers have been able to develop traditional ale fermentation characters while allowing the interesting roasted malt notes to come through in the aroma.";0;2010-07-22T16:00:00-04:00;Irish-Style Red Ale;Irish Ale;Monteith's Brewing Co.;Cnr Turumaha and Herbert St;Greymouth;;New Zealand;-42.4505,171.207;http://www.monteiths.com/nz/
Bell's Batch 9000;5285;100;3;30;12.5;0;0;0;;"""Black, dense, and rich, this is a great ale for the cellar."" This big brew is made with molasses and brewer's licorice.";0;2010-07-22T16:00:00-04:00;American-Style Strong Pale Ale;North American Ale;Bell's Brewery Inc.;8938 Krum Ave.;Galesburg;Michigan;United States;42.2843,-85.4538;http://www.bellsbeer.com/
Knock Out;5523;1089;8;95;8.0;0;0;0;;"Country of origin:  India 

Beer type:  Lager  

Alcohol content by volume: < 8 % by volume  

Carbohydrates: - 

Taste:  Smooth and strong with a rich malty taste  

Malts:  Indian malts, 6 row barley  

Hops:  Hops extract from Germany and Indian hops palate  

Colour:  Golden yellow  

Availability:  India  

Fermentation process: Bottom-fermented  

Serving temperature:  7 - 9 Â°C  

Packaging:  650 ml, 330 ml Indian standard glass bottle ; 500 ml cans and 330 ml cans,( in select markets)  


http://www.sabmiller.in/brands_knock-out.html";0;2010-07-22T16:00:00-04:00;American-Style Lager;North American Lager;Sabmiller India,;SKOL Breweries Limited;Bangalore;Karnataka;India;12.9683,77.657;http://www.sabmiller.in/
Abbaye de St Amand;5667;171;5;72;7.0;0;0;0;;A unique 7% Belgian blonde ale, flavoured with juniper berries. The beer has bittersweet malt flavours, and a heady perfumed aroma of orange and juniper.;0;2010-07-22T16:00:00-04:00;Other Belgian-Style Ales;Belgian and French Ale;Brasserie de Brunehaut;Rue de Panneries 17;Brunehaut;Hainaut;Belgium;50.5109,3.3883;http://www.brunehaut.com/
2xIPA;5742;1173;3;32;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;Imperial or Double India Pale Ale;North American Ale;Southern Tier Brewing Co;2051A Stoneman Circle;Lakewood;New York;United States;42.1008,-79.3357;http://www.southerntierbrewing.com/
Canadian Breakfast Stout;5755;549;3;43;9.3999996185;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Imperial Stout;North American Ale;Founders Brewing;235 Grandville Avenue SW;Grand Rapids;Michigan;United States;42.9585,-85.6735;http://www.foundersbrewing.com/
Arctic Panzer Wolf;5776;1260;3;32;9.0;0;0;0;;A dry and stupendously hopped medium bodied Imperial IPA brewed with Canadian two-row malt, dextrose sugar and lots of American hops. Arctic Panzer Wolf has superior aromas of marmalade, white wine, pine and apricot all mixed with an intense American hop bitterness.;0;2010-07-22T16:00:00-04:00;Imperial or Double India Pale Ale;North American Ale;Three Floyds Brewing;9750 Indiana Parkway;Munster;Indiana;United States;41.5354,-87.5158;http://www.threefloydspub.com/
Conundrum Red Ale;5847;1396;3;33;7.0;65;13;0;;Have you ever heard of an ESB? In most cases, it stands for Extra Special Bitter, and man is this red extra special. Conundrum walks the line between a malt-centric sweet ale and a hop-centric bitter ale so well, it;141;2010-11-08T03:45:00-05:00;American-Style Amber/Red Ale;North American Ale;Aspen Brewing Company;555 North Mill Street;Aspen;Colorado;United States;;http://aspenbrewingcompany.com
Hop Hazard;986;1011;3;26;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Porterhouse Restaurant and Brewpub;5775 Lower Mountain Road;Lahaska;Pennsylvania;United States;40.3341,-75.012;
Anvil Ale;1010;700;1;5;4.8000001907000005;0;0;0;;"English style best bitter. It is a traditional English pub ale that is easy drinking, often referred to as a ""session beer"". It is medium-bodied and copper colored with a noticeable malt flavor up front that finishes with a hop bitterness and floral hop flavor.";0;2010-07-22T16:00:00-04:00;Extra Special Bitter;British Ale;Iron Hill Brewery - Wilmingon;620 South Madison Street;Wilmington;Delaware;United States;39.745,-75.5561;http://www.ironhillbrewery.com/
Mermaid Red;1242;404;3;33;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Amber/Red Ale;North American Ale;Coronado Brewing Company;170 Orange Avenue;Coronado;California;United States;32.6976,-117.173;http://www.coronadobrewingcompany.com/
Classic Pilsener;1333;913;-1;-1;5.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Nicolet Brewing;;Florence;Wisconsin;United States;45.9222,-88.2518;
Northwind Imperial Stout;1335;1298;3;42;7.5;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Stout;North American Ale;Two Brothers Brewing;30 Butterfield Road;Warrenville;Illinois;United States;41.8206,-88.2068;http://www.twobrosbrew.com/
Reserve Speciale / SpÃ©ciale NoÃ«l;1400;194;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Brasserie La Binchoise;Rue Faubourg St Paul 38;Binche;Hainaut;Belgium;50.408,4.1659;
Festbier;1419;88;7;84;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;German-Style Oktoberfest;German Lager;Bayerische Staatsbrauerei Weihenstephan;Alte Akademie 2;Freising;Bayern;Germany;48.3952,11.7288;
Moose Juice Stout;1802;593;3;42;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Stout;North American Ale;Grand Teton Brewing #1;1295 North West Street;Wilson;Wyoming;United States;43.4988,-110.877;
Hop Garden Pale Ale;1849;716;3;26;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;JJ Bitting Brewing;33 Main Street;Woodbridge;New Jersey;United States;40.5549,-74.2771;
Burning Skye Scottish Ale;1981;501;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Empyrean Brewing Company;729 Q Street;Lincoln;Nebraska;United States;40.8155,-96.7105;
Nut Brown Ale;2074;1255;3;38;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Brown Ale;North American Ale;Thirsty Dog Brewing;529 Grant St. Suite B;Akron;Ohio;United States;41.0689,-81.5172;http://www.thirstydog.com
Stout;2119;937;3;42;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Stout;North American Ale;Ohio Brewing;;Niles;Ohio;United States;41.1828,-80.7654;
Black Bear Ale;2403;1159;3;38;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Brown Ale;North American Ale;Smoky Mountain Brewing;424 South Gay Street;Knoxville;Tennessee;United States;35.9657,-83.9181;
Cyclops Barleywine;2431;496;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Elysian Brewery & Public House;1221 East Pike Street;Seattle;Washington;United States;47.614,-122.316;http://www.elysianbrewing.com/
Derailer ESB;2493;644;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Heavenly Daze Brewery and Grill;;Denver;Colorado;United States;39.7392,-104.985;
Gueuze;2548;244;5;70;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;Belgian-Style Fruit Lambic;Belgian and French Ale;Brewery Belle-Vue;Delaunoystraat 58/60;Molenbeek;Brussel;Belgium;50.8527,4.3311;
Vondel;2653;786;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Liefmans Breweries;Wontergemstraat 42;Dentergem;West-Vlaanderen;Belgium;50.9649,3.422;
Wallace;2742;807;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Maclay and Co.;;Clackmannan;Scotland;United Kingdom;56.1073,-3.7528;
1888 Bock;2748;708;7;90;5.1999998093;0;0;0;;In 1888, After enduring one of the coldest winters on record, the employees of Jacob Leinenkugel's spring brewery crafted their first seasonal beer to celebrate the coming of spring. They blended dark and pale roasted malted barley with select hops and allowed for longer aging to create a robust beer with an exceptionally creamy head. Unchanged since 1888, You'll find our bock's sturdy bod and deep color perfect to draw you out of one season and the into next.;0;2010-07-22T16:00:00-04:00;Traditional German-Style Bock;German Lager;Jacob Leinenkugel Brewing Company;1 Jefferson Avenue;Chippewa Falls;Wisconsin;United States;44.9449,-91.3968;http://www.leinie.com/welcome.html
Uff-Da Bock;2957;907;7;90;6.75;0;0;0;;;0;2010-07-22T16:00:00-04:00;Traditional German-Style Bock;German Lager;New Glarus Brewing Company;2400 State Highway 69;New Glarus;Wisconsin;United States;42.8171,-89.6306;http://www.newglarusbrewing.com/
Ename Tripel;117;292;-1;-1;8.5;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Brouwerij Roman;Hauwaart 105;Oudenaarde;Oost-Vlaanderen;Belgium;50.831,3.6759;
Harbor Light Ale;266;624;-1;-1;4.8000001907000005;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Half Moon Bay Brewing;390 Capistrano Road;Princeton by the Sea;California;United States;37.4903,-122.435;
Red Ale;309;523;3;33;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Amber/Red Ale;North American Ale;Firehouse Grill & Brewery;111 South Murphy Avenue;Sunnyvale;California;United States;37.3775,-122.03;
Piranha Pale Ale;316;133;3;26;5.6999998093;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;BJ's Restaurant and Brewery;600 Brea Mall;Brea;California;United States;33.9132,-117.889;http://www.bjsrestaurants.com/beer.aspx
Gouden Carolus Tripel;356;284;-1;-1;9.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Brouwerij Het Anker;Guido Gezellelaan 49;Mechelen;Antwerpen;Belgium;51.0325,4.473;http://www.hetanker.be/
Moinette Brune;527;189;-1;-1;8.5;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Brasserie Dupont;Rue Basse 5;Tourpes;Hainaut;Belgium;50.5718,3.6508;
Imperial Espresso Porter;3953;541;2;25;8.0;0;0;0;;"This robust dark brew has been created using rich Colombian dark roast coffee to celebrate our 10th anniversary in royal fashion. The enticing regal aromas of toffee and licorice lead to the coronation of taste; a palate of malty richness exhibiting chocolate and coffee notes, balanced by the noble and novel Mt. Rainer hop, all topped with a rich creamy crown. This very special offering will warm your soul and lift your spirits. Oh yeah, it also packs a royal kick at 8% alcohol.";0;2010-07-22T16:00:00-04:00;Porter;Irish Ale;Flying Fish Brewing Company;1940 Olney Avenue;Cherry Hill;New Jersey;United States;39.9121,-74.9701;http://www.flyingfish.com/
Roughstock Ale;4195;1072;3;26;0.0;0;0;0;;a special bottle dedicated to Jim Steen, member of the Professional Rodeo Coyboys Association and rogue extrodinaire.;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Rogue Ales;2320 SE OSU Drive;Newport;Oregon;United States;44.6202,-124.052;http://www.rogue.com
Saranac Marzenbier;4613;512;-1;-1;5.5999999046;0;0;0;;Bigger..Richer...Smoother, are all ways to describe a Marzenbier. Look for a toasted malt character balanced with slight hop bitterness. Marzenbiers are traditionally aged for months and unveiled to great celebration.;0;2010-07-22T16:00:00-04:00;;;F.X. Matt Brewing;811 Edward Street;Utica;New York;United States;43.1045,-75.2452;http://www.saranac.com
Afterburner IPA;4631;538;3;31;6.0;0;0;0;;A hop lover's delight!  Our I.P.A. is loaded with Ahtanum, Tohmahawk, Palisade, East Kent, Goldings and finished with the ever popular Cascades, balanced with generous amounts of floor malted crisp Maris Otter barley.;0;2010-07-22T16:00:00-04:00;American-Style India Pale Ale;North American Ale;Flyers Restraunt and Brewery;32295 State Route 20;Oak Harbor;Washington;United States;48.2992,-122.652;http://www.eatatflyers.com/
